offensiveYN,post
0,"""@StephenCurry30 When you were about to get a whoopin and you hear your grandma tell your mom, """"leave that poor baby alone!"""""""
0,Discipline is just choosing between what you want now and what you want most. - #quote via @FamousWomen
0,Discipline is just choosing between what you want now and what you want most. - #quote via @FamousWomen
0,Discipline is just choosing between what you want now and what you want most. - #quote via @FamousWomen
0,"""@Lynariela Think of this way, you'll be able to understand Justin """"hide your girl"""" Trudeau. &#128521;And of course your hubbie and inlaws &#128513;"""
0,"""@Lynariela Think of this way, you'll be able to understand Justin """"hide your girl"""" Trudeau. &#128521;And of course your hubbie and inlaws &#128513;"""
0,"""@Lynariela Think of this way, you'll be able to understand Justin """"hide your girl"""" Trudeau. &#128521;And of course your hubbie and inlaws &#128513;"""
0,I don't know why I just stopped working or watch Mouallem tell the world that they have too much morales to gas people.
0,"2day I cry.Me n God don sign am,I knw say u dey see the post no let my enemies laugh me. Pls 4giv my sins n enrich my bag"
0,"2day I cry.Me n God don sign am,I knw say u dey see the post no let my enemies laugh me. Pls 4giv my sins n enrich my bag"
0,"2day I cry.Me n God don sign am,I knw say u dey see the post no let my enemies laugh me. Pls 4giv my sins n enrich my bag"
0,You know why she takes you like a joke bc you are a fucking joke. Don't ever try and call yourself a man bc you not.
0,"""@AP why is it I click on a headline (mobile app) and see 'Story not available yet"""", but I google the story and find it - and it's AP story?"""
0,"""@AP why is it I click on a headline (mobile app) and see 'Story not available yet"""", but I google the story and find it - and it's AP story?"""
0,"""@AP why is it I click on a headline (mobile app) and see 'Story not available yet"""", but I google the story and find it - and it's AP story?"""
0,"In P5, worst case scenario is you get a bad item and they leave. In mainline, they steal your items, money, SP, HP, and kick you in the dick"
0,Watching American Crime Story: The People v. O.J. Simpson is so annoying after having watched O.J.: Made in America
0,Watching American Crime Story: The People v. O.J. Simpson is so annoying after having watched O.J.: Made in America
0,Watching American Crime Story: The People v. O.J. Simpson is so annoying after having watched O.J.: Made in America
0,"""""""Could you stop eating &amp; fucking pay attention to me"""" Bout had a heart attack &#128514;&#128514;"""
0,"""""""Could you stop eating &amp; fucking pay attention to me"""" Bout had a heart attack &#128514;&#128514;"""
0,i act like i don't fucking care cause i'm so fucking scared
0,i act like i don't fucking care cause i'm so fucking scared
0,22' Malone with a lethal cross into the box. The Rotherham defenders somehow scramble it clear before a #FFC player can get on the end of it
0,22' Malone with a lethal cross into the box. The Rotherham defenders somehow scramble it clear before a #FFC player can get on the end of it
0,22' Malone with a lethal cross into the box. The Rotherham defenders somehow scramble it clear before a #FFC player can get on the end of it
0,Fucking Marly and me makes me cry every fucking time &#128546;&#128546;&#128546;
0,Fucking Marly and me makes me cry every fucking time &#128546;&#128546;&#128546;
0,Fucking Marly and me makes me cry every fucking time &#128546;&#128546;&#128546;
0,#nowplaying y Modern Player Jaguar Dirty Demo | Fender Fender 2012-01-20 11:12:42 Modern Player Jaguar played through a Fende #____淬__︺_________
0,#nowplaying y Modern Player Jaguar Dirty Demo | Fender Fender 2012-01-20 11:12:42 Modern Player Jaguar played through a Fende #____淬__︺_________
0,"If you switched up on me, no hard feelings &amp; no love lost. But will I do you a favor??? Miss me w that"
0,"If you switched up on me, no hard feelings &amp; no love lost. But will I do you a favor??? Miss me w that"
0,"""If you yell """"fire"""" in a crowded theater you will burst into flames, gt's a cool trick, but only once."""
0,"""If you yell """"fire"""" in a crowded theater you will burst into flames, gt's a cool trick, but only once."""
0,"""If you yell """"fire"""" in a crowded theater you will burst into flames, gt's a cool trick, but only once."""
0,not abt killing the ppl of the countries. its abt the leadets n the weapons of mass destruction in there posession n means to use them on
0,not abt killing the ppl of the countries. its abt the leadets n the weapons of mass destruction in there posession n means to use them on
0,not abt killing the ppl of the countries. its abt the leadets n the weapons of mass destruction in there posession n means to use them on
0,my cousin fucked up when she asked me to be a chaperone on her field trip &#128514;&#128514;&#128514;&#128514;
0,my cousin fucked up when she asked me to be a chaperone on her field trip &#128514;&#128514;&#128514;&#128514;
0,"""Dear @Harry_Styles, """"excited"""" isn't the right way to describe my feelings for you and ur new music! I'm so proud. Kindly follow me? _ 3,486"""
0,"""Dear @Harry_Styles, """"excited"""" isn't the right way to describe my feelings for you and ur new music! I'm so proud. Kindly follow me? _ 3,486"""
0,"""Dear @Harry_Styles, """"excited"""" isn't the right way to describe my feelings for you and ur new music! I'm so proud. Kindly follow me? _ 3,486"""
0,"hmmm Sometimes those who don't socialize much aren't actually anti-social, they just have no tolerance for drama and fake people"
0,"hmmm Sometimes those who don't socialize much aren't actually anti-social, they just have no tolerance for drama and fake people"
0,"hmmm Sometimes those who don't socialize much aren't actually anti-social, they just have no tolerance for drama and fake people"
0,I just got a really fucking sick feeling in your stomach
0,I just got a really fucking sick feeling in your stomach
0,I just got a really fucking sick feeling in your stomach
0,"In matters of style, swim with the current; in matters of principle, stand like a rock KISSES SlayOnMegMag"
0,"In matters of style, swim with the current; in matters of principle, stand like a rock KISSES SlayOnMegMag"
0,"In matters of style, swim with the current; in matters of principle, stand like a rock KISSES SlayOnMegMag"
0,Dreading work. Please lord go ahead and change my department so I ain't gotta keep doing this boring as shit everyday.
0,Dreading work. Please lord go ahead and change my department so I ain't gotta keep doing this boring as shit everyday.
0,Dreading work. Please lord go ahead and change my department so I ain't gotta keep doing this boring as shit everyday.
0,Samoan friend- I got hit with a brick but do you wanna know the worst punishment I got from my parents? but you got hit with a brick.......
0,Samoan friend- I got hit with a brick but do you wanna know the worst punishment I got from my parents? but you got hit with a brick.......
0,Do I take summer classes? &#129300; Is an idiot ___ Hates herself ___ Looks like this operation is a go folks
0,"What a world all news channels covering the same topics, radio the same music.... and they say they're not trying to make us sheep"
0,"What a world all news channels covering the same topics, radio the same music.... and they say they're not trying to make us sheep"
0,m1 playful relationships are just try this woman is how engagement beim ersten mal eine solche leute
0,m1 playful relationships are just try this woman is how engagement beim ersten mal eine solche leute
0,"""@WilfulFacetious """"What do you mean am I happy?"""" he asks, advancing on Julian's character. """"Duh, I'm happy. Why do you ask?"""""""
0,"""@WilfulFacetious """"What do you mean am I happy?"""" he asks, advancing on Julian's character. """"Duh, I'm happy. Why do you ask?"""""""
0,"""@WilfulFacetious """"What do you mean am I happy?"""" he asks, advancing on Julian's character. """"Duh, I'm happy. Why do you ask?"""""""
0,"""@carvaels I bought 3 of the ugliest ass padawan Anakins I told him to help me pick the worst ones and he was like """"ur so mean"""" akskdkdnd"""
0,"""@carvaels I bought 3 of the ugliest ass padawan Anakins I told him to help me pick the worst ones and he was like """"ur so mean"""" akskdkdnd"""
0,"You're asking the wrong questions, Red! It's not what I have to gain, it's that I can't afford to lose!"
0,"You're asking the wrong questions, Red! It's not what I have to gain, it's that I can't afford to lose!"
0,"You're asking the wrong questions, Red! It's not what I have to gain, it's that I can't afford to lose!"
0,#thismorning talk of war with Spain. Problems with brexit referendums Don't worry angels will sort it out Get the fuck off my fucking tv
0,#thismorning talk of war with Spain. Problems with brexit referendums Don't worry angels will sort it out Get the fuck off my fucking tv
0,"If God had a name,wt wld it be?N wld u call it to His face? If u were faced wd Him in all His glory Wt wld u ask if u had just one question?"
0,"If God had a name,wt wld it be?N wld u call it to His face? If u were faced wd Him in all His glory Wt wld u ask if u had just one question?"
0,"If God had a name,wt wld it be?N wld u call it to His face? If u were faced wd Him in all His glory Wt wld u ask if u had just one question?"
0,"I'm tryna get drunk this weekend so if my friends could come over and drink w me that'd be great alright thanks, just hmu, @ all 5 of you"
0,"I'm tryna get drunk this weekend so if my friends could come over and drink w me that'd be great alright thanks, just hmu, @ all 5 of you"
0,"I'm tryna get drunk this weekend so if my friends could come over and drink w me that'd be great alright thanks, just hmu, @ all 5 of you"
0,"""RT @DevTwoThousand: He WOULD NOT LET UP. """"They didn't say he was his dad, dude, we don't know it, dude."""" LIKE, BRO. ARE YOU FUCKING KI_"""
0,I hate when people are salty as fuck for no reason man &#128514;
0,I hate when people are salty as fuck for no reason man &#128514;
0,I hate when people are salty as fuck for no reason man &#128514;
0,OWENS LIFTS UP JERICHO OVER HIS SHOULDERS! OWENS- STUPID IDIOT? STUPID IDIOT? STUPID IDIOT? LET'S SEE WHO THE STUPID IDIOT IS CHRIS JERICHO!
0,Boredom is being content with your current situation in life. It's up to you to bring consciousness to the equation and remove boredom &amp; do.
0,Boredom is being content with your current situation in life. It's up to you to bring consciousness to the equation and remove boredom &amp; do.
0,Boredom is being content with your current situation in life. It's up to you to bring consciousness to the equation and remove boredom &amp; do.
0,It saddenes my soul to find out the news my grandfather has passed away this evening of lung cancer ...if u would like to donate ask me how
0,It saddenes my soul to find out the news my grandfather has passed away this evening of lung cancer ...if u would like to donate ask me how
0,It saddenes my soul to find out the news my grandfather has passed away this evening of lung cancer ...if u would like to donate ask me how
0,Next month is the best month to buy a new fridge! They typically go on sale around May in preparation for summer! #HomeLife
0,Next month is the best month to buy a new fridge! They typically go on sale around May in preparation for summer! #HomeLife
0,Next month is the best month to buy a new fridge! They typically go on sale around May in preparation for summer! #HomeLife
